levelKerawanan,jumlah_penduduk,total,kode_kecamatan,nama_kecamatan,nama_kabupatenKota,nama_provinsi
0,21740,2,610302,Mukok,KAB. SANGGAU,KALIMANTAN BARAT
0,28150,2,520604,Belo,KAB. BIMA,NUSA TENGGARA BARAT
0,24132,2,352908,Giliginting,KAB. SUMENEP,JAWA TIMUR
0,32373,2,351717,Kudu,KAB. JOMBANG,JAWA TIMUR
0,24801,2,320610,Culamega,KAB. TASIKMALAYA,JAWA BARAT
0,34669,2,161302,Rawas Ulu,KAB. MUSI RAWAS UTARA,SUMATERA SELATAN
0,33321,2,160805,Buay Pemuka Peliung,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
0,10621,2,121502,Kerajaan,KAB. PAKPAK BHARAT,SUMATERA UTARA
0,23466,2,121317,Muara Batang Gadis,KAB. MANDAILING NATAL,SUMATERA UTARA
0,17041,3,520503,Hu'u,KAB. DOMPU,NUSA TENGGARA BARAT
0,14345,3,140403,Kuala Indragiri,KAB. INDRAGIRI HILIR,RIAU
0,26408,3,121907,Sei Balai,KAB. BATU BARA,SUMATERA UTARA
0,22426,4,620202,Cempaga,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
0,25191,4,180411,Sukau,KAB. LAMPUNG BARAT,LAMPUNG
1,40661,18,140608,Rambah Hilir,KAB. ROKAN HULU,RIAU
2,6555,51,621302,Banua Lima,KAB. BARITO TIMUR,KALIMANTAN TENGAH
1,6303,1,710712,Ratahan Timur,KAB. MINAHASA TENGGARA,SULAWESI UTARA
0,18853,2,820417,Bacan Selatan,KAB. HALMAHERA SELATAN,MALUKU UTARA
0,27879,3,330715,Kalibawang,KAB. WONOSOBO,JAWA TENGAH
0,53622,2,730207,Bulukumpa,KAB. BULUKUMBA,SULAWESI SELATAN
0,10808,1,621006,Manuhing,KAB. GUNUNG MAS,KALIMANTAN TENGAH
0,10567,1,190603,Dendang,KAB. BELITUNG TIMUR,KEPULAUAN BANGKA BELITUNG
0,10552,1,820601,Wasile,KAB. HALMAHERA TIMUR,MALUKU UTARA
0,31536,3,187202,Metro Utara,KOTA METRO,LAMPUNG
0,31440,3,621105,Kahayan Hilir,KAB. PULANG PISAU,KALIMANTAN TENGAH
0,20694,2,141003,Rangsang,KAB. KEPULAUAN MERANTI,RIAU
0,23210,2,122505,Mandrehe,KAB. NIAS BARAT,SUMATERA UTARA
0,22540,2,727107,Tawaeli,KOTA PALU,SULAWESI TENGAH
0,11024,1,332603,Lebakbarang,KAB. PEKALONGAN,JAWA TENGAH
0,11860,1,160820,Buay Pemuka Bangsa Raja,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
0,35452,3,181007,Adiluwih,KAB. PRINGSEWU,LAMPUNG
1,6612,3,650402,Sesayap Hilir,KAB. TANA TIDUNG,KALIMANTAN UTARA
1,23248,7,911801,Agats,KAB. ASMAT,P A P U A
0,14628,1,721204,Lembo,KAB. MOROWALI UTARA,SULAWESI TENGAH
0,58502,1,520211,Praya Barat Daya,KAB. LOMBOK TENGAH,NUSA TENGGARA BARAT
0,51898,1,352913,Pasongsongan,KAB. SUMENEP,JAWA TIMUR
0,41923,1,331603,Kradenan,KAB. BLORA,JAWA TENGAH
0,38097,1,810301,Tanimbar Selatan,KAB. MALUKU TENGGARA BARAT,MALUKU
0,37919,1,527204,Raba,KOTA BIMA,NUSA TENGGARA BARAT
0,35369,1,120704,Kutalimbaru,KAB. DELI SERDANG,SUMATERA UTARA
0,34792,1,760212,Simboro dan Kepulauan,KAB. MAMUJU,SULAWESI BARAT
0,33782,1,727105,Ulujadi,KOTA PALU,SULAWESI TENGAH
0,33704,1,351316,Pejarakan,KAB. PROBOLINGGO,JAWA TIMUR
0,32279,1,760508,Banggae Timur,KAB. MAJENE,SULAWESI BARAT
0,31836,1,181205,Gunung Agung,KAB. TULANG BAWANG BARAT,LAMPUNG
0,31648,1,180626,Air Naningan,KAB. TANGGAMUS,LAMPUNG
0,30809,1,320734,Lumbung,KAB. CIAMIS,JAWA BARAT
0,30518,1,610902,Sekadau Hulu,KAB. SEKADAU,KALIMANTAN BARAT
0,60327,2,520320,Jerowaru,KAB. LOMBOK TIMUR,NUSA TENGGARA BARAT
0,28510,1,160121,Semidang Aji,KAB. OGAN KOMERING ULU,SUMATERA SELATAN
0,27530,1,190505,Tempilang,KAB. BANGKA BARAT,KEPULAUAN BANGKA BELITUNG
0,27326,1,140612,Kabun,KAB. ROKAN HULU,RIAU
0,26804,1,110312,Madat,KAB. ACEH TIMUR,ACEH
0,26727,1,120520,Sawit Seberang,KAB. LANGKAT,SUMATERA UTARA
0,15480,1,180530,Menggala Timur,KAB. TULANG BAWANG,LAMPUNG
0,15109,1,720823,Sidoan,KAB. PARIGI MOUTONG,SULAWESI TENGAH
1,3534,1,920101,Makbon,KAB. SORONG,PAPUA BARAT
0,68215,3,180705,Sekampung,KAB. LAMPUNG TIMUR,LAMPUNG
0,22472,1,120608,Tigabinanga,KAB. KARO,SUMATERA UTARA
0,43151,2,120508,Wampu,KAB. LANGKAT,SUMATERA UTARA
0,21268,1,720807,Bolano Lambunu,KAB. PARIGI MOUTONG,SULAWESI TENGAH
0,41698,2,131002,Pulau Punjung,KAB. DHARMASRAYA,SUMATERA BARAT
1,38556,7,150309,Singkut,KAB. SAROLANGUN,JAMBI
0,43458,1,180615,Ulu Belu,KAB. TANGGAMUS,LAMPUNG
0,39021,1,320539,Selaawi,KAB. GARUT,JAWA BARAT
0,16331,1,760415,Allu,KAB. POLEWALI MANDAR,SULAWESI BARAT
0,30118,1,130812,Duo Koto,KAB. PASAMAN,SUMATERA BARAT
0,32715,2,520611,Langgudu,KAB. BIMA,NUSA TENGGARA BARAT
0,20342,1,320526,Peundeuy,KAB. GARUT,JAWA BARAT
1,5493,1,610612,Batang Lupar,KAB. KAPUAS HULU,KALIMANTAN BARAT
0,32347,1,911701,Obaa,KAB. MAPPI,P A P U A
1,2264,1,910112,Naukenjerai,KAB. MERAUKE,P A P U A
1,5473,1,121508,Siempat Rube,KAB. PAKPAK BHARAT,SUMATERA UTARA
1,8305,4,910107,Jagebob,KAB. MERAUKE,P A P U A
0,14346,1,120114,Tukka,KAB. TAPANULI TENGAH,SUMATERA UTARA
1,7855,2,170603,Teras Terunjam,KAB. MUKO MUKO,BENGKULU
1,26507,7,150703,Mendahara,KAB. TANJUNG JABUNG TIMUR,JAMBI
1,7016,2,620907,Belantikan Raya,KAB. LAMANDAU,KALIMANTAN TENGAH
1,14840,5,720207,Lore Utara,KAB. POSO,SULAWESI TENGAH
1,11808,4,810402,Air Buaya,KAB. BURU,MALUKU
1,18612,7,180409,Suoh,KAB. LAMPUNG BARAT,LAMPUNG
1,14712,6,150801,Tanah Tumbuh,KAB. BUNGO,JAMBI
1,16863,8,320516,Karangtengah,KAB. GARUT,JAWA BARAT
1,10421,5,160309,Semende Darat Tengah,KAB. MUARA ENIM,SUMATERA SELATAN
2,11223,7,820109,Sahu Timur,KAB. HALMAHERA BARAT,MALUKU UTARA
2,4525,3,111001,Pulau Banyak,KAB. ACEH SINGKIL,ACEH
2,11586,8,740509,Kolono,KAB. KONAWE SELATAN,SULAWESI TENGGARA
2,32706,27,637203,Cempaka,KOTA BANJARBARU,KALIMANTAN SELATAN
0,63834,2,520302,Sakra,KAB. LOMBOK TIMUR,NUSA TENGGARA BARAT
0,20557,2,747206,Murhum,KOTA BAU BAU,SULAWESI TENGGARA
1,25071,4,140113,Salo,KAB. KAMPAR,RIAU
1,36865,6,130703,Payakumbuh,KAB. LIMA PULUH KOTA,SUMATERA BARAT
1,29214,5,137603,Payakumbuh Timur,KOTA PAYAKUMBUH,SUMATERA BARAT
1,10487,2,121209,Lumban Julu,KAB. TOBA SAMOSIR,SUMATERA UTARA
1,9408,2,630512,Hatungun,KAB. TAPIN,KALIMANTAN SELATAN
1,14337,4,820801,Taliabu Barat,KAB. PULAU TALIABU,MALUKU UTARA
0,26081,2,121806,Bandar Khalifah,KAB. SERDANG BEDAGAI,SUMATERA UTARA
0,39716,2,320529,Cibalong,KAB. GARUT,JAWA BARAT
1,59303,20,327402,Lemah Wungkuk,KOTA CIREBON,JAWA BARAT
1,23008,8,352402,Bluluk,KAB. LAMONGAN,JAWA TIMUR
1,48864,17,320812,Jalaksana,KAB. KUNINGAN,JAWA BARAT
2,2520,5,910904,Mimika Barat,KAB. MIMIKA,P A P U A
1,8506,2,740210,Abuki,KAB. KONAWE,SULAWESI TENGGARA
0,97430,10,367302,Kasemen,KOTA SERANG,BANTEN
0,35988,4,360125,Karang Tanjung,KAB. PANDEGLANG,BANTEN
0,34850,4,160807,Madang Suku I,KAB. OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
1,25108,5,340109,Girimulyo,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
0,34873,3,122302,Kualuh Leidong,KAB. LABUHANBATU UTARA,SUMATERA UTARA
0,43148,5,360420,Tunjung Teja,KAB. SERANG,BANTEN
1,34015,6,610804,Mandor,KAB. LANDAK,KALIMANTAN BARAT
1,13579,3,720609,Bumi Raya,KAB. MOROWALI,SULAWESI TENGAH
1,69907,23,350928,Ledokombo,KAB. JEMBER,JAWA TIMUR
1,35236,10,330714,Sukoharjo,KAB. WONOSOBO,JAWA TENGAH
0,33877,2,121605,Lintong Nihuta,KAB. HUMBANG HASUNDUTAN,SUMATERA UTARA
0,20293,2,710120,Poigar,KAB. BOLAANG MONGONDOW,SULAWESI UTARA
0,28752,3,320223,Kalibunder,KAB. SUKABUMI,JAWA BARAT
1,48261,9,631002,Kusan Hilir,KAB. TANAH BUMBU,KALIMANTAN SELATAN
0,36447,2,352809,Pakong,KAB. PAMEKASAN,JAWA TIMUR
0,50019,3,181008,Sukoharjo,KAB. PRINGSEWU,LAMPUNG
1,19321,3,750306,Tilongkabila,KAB. BONE BOLANGO,GORONTALO
1,74719,16,120801,Siantar,KAB. SIMALUNGUN,SUMATERA UTARA
1,12998,3,740204,Pondidaha,KAB. KONAWE,SULAWESI TENGGARA
1,18599,3,331204,Batuwarno,KAB. WONOGIRI,JAWA TENGAH
1,11535,2,630215,Sungaidurian,KAB. KOTABARU,KALIMANTAN SELATAN
1,19947,4,747201,Betoambari,KOTA BAU BAU,SULAWESI TENGGARA
0,10809,1,910114,Malind,KAB. MERAUKE,P A P U A
0,57317,2,520301,Keruak,KAB. LOMBOK TIMUR,NUSA TENGGARA BARAT
0,8744,1,911340,Korupun,KAB. YAHUKIMO,P A P U A
1,12772,2,920213,Manokwari Timur,KAB. MANOKWARI,PAPUA BARAT
0,17251,2,110318,Peureulak Barat,KAB. ACEH TIMUR,ACEH
0,8487,1,120208,Purba Tua,KAB. TAPANULI UTARA,SUMATERA UTARA
0,8443,1,121709,Sitio-tio,KAB. SAMOSIR,SUMATERA UTARA
0,8424,1,190607,Simpang Pesak,KAB. BELITUNG TIMUR,KEPULAUAN BANGKA BELITUNG
1,17959,4,170602,Kota Mukomuko,KAB. MUKO MUKO,BENGKULU
0,30898,1,160902,Pulau Beringin,KAB. OGAN KOMERING ULU SELATAN,SUMATERA SELATAN
0,17902,1,731003,Liukang Tupabbiring,KAB. PANGKAJENE KEPULAUAN,SULAWESI SELATAN
0,66294,2,180611,Pugung,KAB. TANGGAMUS,LAMPUNG
0,19353,2,130511,Sintuak Toboh Gadang,KAB. PADANG PARIAMAN,SUMATERA BARAT
0,23372,2,120606,Munte,KAB. KARO,SUMATERA UTARA
1,23800,5,160223,Teluk Gelam,KAB. OGAN KOMERING ILIR,SUMATERA SELATAN
1,11476,3,121608,Onan Ganjang,KAB. HUMBANG HASUNDUTAN,SUMATERA UTARA
0,33214,2,150401,Mersam,KAB. BATANGHARI,JAMBI
0,31886,2,180513,Penawar Tama,KAB. TULANG BAWANG,LAMPUNG
0,28158,2,121308,Kotanopan,KAB. MANDAILING NATAL,SUMATERA UTARA
1,31317,7,320329,Cijati,KAB. CIANJUR,JAWA BARAT
0,40127,2,320611,Bojonggambir,KAB. TASIKMALAYA,JAWA BARAT
1,17899,3,610112,Tekarang,KAB. SAMBAS,KALIMANTAN BARAT
0,37168,2,140501,Ukui,KAB. PELALAWAN,RIAU
1,32013,7,640204,Anggana,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
1,28259,5,130515,2 x 11 Kayu Tanam,KAB. PADANG PARIAMAN,SUMATERA BARAT
1,12484,3,610217,Sadaniang,KAB. MEMPAWAH,KALIMANTAN BARAT
0,26025,3,731721,Ponrang Selatan,KAB. LUWU,SULAWESI SELATAN
0,20859,2,180418,Kebun Tebu,KAB. LAMPUNG BARAT,LAMPUNG
1,22401,4,150817,Tanah Sepenggal Lintas,KAB. BUNGO,JAMBI
0,54680,1,122004,Padang Bolak,KAB. PADANG LAWAS UTARA,SUMATERA UTARA
0,37375,1,110815,Sawang,KAB. ACEH UTARA,ACEH
0,17603,1,760208,Sampaga,KAB. MAMUJU,SULAWESI BARAT
0,63883,2,520313,Suralaga,KAB. LOMBOK TIMUR,NUSA TENGGARA BARAT
0,49718,5,731506,Duampanua,KAB. PINRANG,SULAWESI SELATAN
0,42945,2,180508,Banjar Agung,KAB. TULANG BAWANG,LAMPUNG
0,26479,2,320542,Sucinaraja,KAB. GARUT,JAWA BARAT
0,30933,3,120824,Bandar Masilam,KAB. SIMALUNGUN,SUMATERA UTARA
0,29922,2,610502,Tempunak,KAB. SINTANG,KALIMANTAN BARAT
0,68972,3,647204,Samarinda Ilir,KOTA SAMARINDA,KALIMANTAN TIMUR
1,18178,4,731104,Soppeng Riaja,KAB. BARRU,SULAWESI SELATAN
0,38849,2,121014,Pangkatan,KAB. LABUHANBATU,SUMATERA UTARA
0,37907,2,150907,Rimbo Ulu,KAB. TEBO,JAMBI
0,22723,2,140212,Lubuk Batu Jaya,KAB. INDRAGIRI HULU,RIAU
0,21870,2,320716,Tambaksari,KAB. CIAMIS,JAWA BARAT
1,9150,2,520421,Rhee,KAB. SUMBAWA,NUSA TENGGARA BARAT
1,12875,3,210501,Siantan,KAB. KEPULAUAN ANAMBAS,KEPULAUAN RIAU
1,52472,18,130805,Lubuk Sikaping,KAB. PASAMAN,SUMATERA BARAT
1,4978,2,920106,Seget,KAB. SORONG,PAPUA BARAT
0,40983,2,127404,Teluk Nibung,KOTA TANJUNG BALAI,SUMATERA UTARA
0,26022,2,150812,Bungo Dani,KAB. BUNGO,JAMBI
0,36810,3,720308,Banawa,KAB. DONGGALA,SULAWESI TENGAH
1,17449,3,150302,Limun,KAB. SAROLANGUN,JAMBI
1,33308,14,337416,Tugu,KOTA SEMARANG,JAWA TENGAH
2,9747,13,750406,Patilanggio,KAB. PAHUWATO,GORONTALO
0,57057,2,350303,Pule,KAB. TRENGGALEK,JAWA TIMUR
1,11889,3,140108,Kampar Kiri Hilir,KAB. KAMPAR,RIAU
0,43372,2,181202,Tumijajar,KAB. TULANG BAWANG BARAT,LAMPUNG
1,21418,13,150803,Pasar Muaro Bungo,KAB. BUNGO,JAMBI
0,43903,2,352224,Sukosewu,KAB. BOJONEGORO,JAWA TIMUR
1,23591,5,640805,Sangkulirang,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
1,12340,3,760413,Anreapi,KAB. POLEWALI MANDAR,SULAWESI BARAT
1,64619,16,330503,Puring,KAB. KEBUMEN,JAWA TENGAH
1,20013,5,111607,Tamiang Hulu,KAB. ACEH TAMIANG,ACEH
1,54214,14,350729,Gedangan,KAB. MALANG,JAWA TIMUR
1,42969,12,331017,Polanharjo,KAB. KLATEN,JAWA TENGAH
1,16912,5,531107,Pandawai,KAB. SUMBA TIMUR,NUSA TENGGARA TIMUR
1,27187,9,130612,Sungai Pua,KAB. AGAM,SUMATERA BARAT
0,34542,2,130817,Padang Gelugur,KAB. PASAMAN,SUMATERA BARAT
0,34227,4,350213,Badegan,KAB. PONOROGO,JAWA TIMUR
0,16399,2,111002,Simpang Kanan,KAB. ACEH SINGKIL,ACEH
0,49862,5,130109,Linggo Sari Baganti,KAB. PESISIR SELATAN,SUMATERA BARAT
0,27934,3,520409,Moyo Hilir,KAB. SUMBAWA,NUSA TENGGARA BARAT
0,8225,1,530812,Lio Timur,KAB. ENDE,NUSA TENGGARA TIMUR
1,20175,3,332315,Selopampang,KAB. TEMANGGUNG,JAWA TENGAH
1,54021,10,332215,Pringapus,KAB. SEMARANG,JAWA TENGAH
1,47078,14,320806,Luragung,KAB. KUNINGAN,JAWA BARAT
1,32517,15,320832,Cigandamekar,KAB. KUNINGAN,JAWA BARAT
0,22927,2,180228,Putra Rumbia,KAB. LAMPUNG TENGAH,LAMPUNG
0,21893,2,110708,Kembang Tanjong,KAB. PIDIE,ACEH
0,39774,4,320805,Cibingbin,KAB. KUNINGAN,JAWA BARAT
1,33817,5,127705,Padangsidimpuan Tenggara,KOTA PADANGSIDIMPUAN,SUMATERA UTARA
1,41575,7,120821,Pematang Bandar,KAB. SIMALUNGUN,SUMATERA UTARA
1,23464,5,110707,Indra Jaya,KAB. PIDIE,ACEH
1,19157,7,757108,Dumbo Raya,KOTA GORONTALO,GORONTALO
1,13263,6,620603,Tewang Sangalang Garing,KAB. KATINGAN,KALIMANTAN TENGAH
1,29715,18,640808,Kombeng,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
0,52408,3,350926,Mayang,KAB. JEMBER,JAWA TIMUR
0,33831,2,320620,Cineam,KAB. TASIKMALAYA,JAWA BARAT
0,26780,2,120918,Aek Kuasan,KAB. ASAHAN,SUMATERA UTARA
0,50546,5,352403,Modo,KAB. LAMONGAN,JAWA TIMUR
0,64825,7,321208,Kertasemaya,KAB. INDRAMAYU,JAWA BARAT
1,56233,10,332309,Ngadirejo,KAB. TEMANGGUNG,JAWA TENGAH
1,42590,11,320935,Tengah Tani,KAB. CIREBON,JAWA BARAT
0,34245,3,190506,Parittiga,KAB. BANGKA BARAT,KEPULAUAN BANGKA BELITUNG
0,24380,3,720120,Luwuk Selatan,KAB. BANGGAI,SULAWESI TENGAH
0,32410,4,130507,Sungai Garingging,KAB. PADANG PARIAMAN,SUMATERA BARAT
1,10636,2,620312,Kapuas Hulu,KAB. KAPUAS,KALIMANTAN TENGAH
1,41267,12,640809,Bengalon,KAB. KUTAI TIMUR,KALIMANTAN TIMUR
1,45269,19,320816,Kramatmulya,KAB. KUNINGAN,JAWA BARAT
2,32548,32,117101,Baiturrahman,KOTA BANDA ACEH,ACEH
2,12077,20,750409,Buntulia,KAB. PAHUWATO,GORONTALO
0,54589,4,352617,Konang,KAB. BANGKALAN,JAWA TIMUR
0,34754,3,351404,Lumbang,KAB. PASURUAN,JAWA TIMUR
0,19167,2,111114,Kuala,KAB. BIREUEN,ACEH
0,63846,7,321523,Cilamaya Kulon,KAB. KARAWANG,JAWA BARAT
0,32292,4,181203,Tulang Bawang Udik,KAB. TULANG BAWANG BARAT,LAMPUNG
1,33978,5,351905,Kare,KAB. MADIUN,JAWA TIMUR
1,52676,9,320923,Klangenan,KAB. CIREBON,JAWA BARAT
1,24529,10,120204,Sipoholon,KAB. TAPANULI UTARA,SUMATERA UTARA
0,28274,2,140504,Pangkalan Lesung,KAB. PELALAWAN,RIAU
0,24778,2,110812,Tanah Luas,KAB. ACEH UTARA,ACEH
0,20907,2,720905,Ampana Kota,KAB. TOJO UNA UNA,SULAWESI TENGAH
0,37659,4,111806,Bandar Baru,KAB. PIDIE JAYA,ACEH
0,67684,8,320208,Jampangtengah,KAB. SUKABUMI,JAWA BARAT
0,107679,13,520202,Jonggat,KAB. LOMBOK TENGAH,NUSA TENGGARA BARAT
1,19456,3,131106,Pauh Duo,KAB. SOLOK SELATAN,SUMATERA BARAT
1,36040,6,110724,Mutiara Timur,KAB. PIDIE,ACEH
0,76856,5,331605,Cepu,KAB. BLORA,JAWA TENGAH
1,48149,18,330804,Salam,KAB. MAGELANG,JAWA TENGAH
1,20676,9,320820,Nusaherang,KAB. KUNINGAN,JAWA BARAT
2,42882,39,120201,Tarutung,KAB. TAPANULI UTARA,SUMATERA UTARA
0,72075,3,760402,Campalagian,KAB. POLEWALI MANDAR,SULAWESI BARAT
0,93252,11,330818,Grabag,KAB. MAGELANG,JAWA TENGAH
1,34550,5,117501,Simpang Kiri,KOTA SUBULUSSALAM,ACEH
1,6117,2,910503,Yapen Timur,KAB. KEPULAUAN YAPEN,P A P U A
1,3731,2,910314,Nambluong,KAB. JAYAPURA,P A P U A
2,4175,6,741111,Ueesi,KAB. KOLAKA TIMUR,SULAWESI TENGGARA
0,47554,2,530305,Kota Kefamenanu,KAB. TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR
0,37226,2,731812,Mengkendek,KAB. TANA TORAJA,SULAWESI SELATAN
0,52743,4,332405,Singorojo,KAB. KENDAL,JAWA TENGAH
0,37808,3,321020,Cigasong,KAB. MAJALENGKA,JAWA BARAT
0,23475,2,610305,Bonti,KAB. SANGGAU,KALIMANTAN BARAT
0,20991,2,150707,Muara Sabak Barat,KAB. TANJUNG JABUNG TIMUR,JAMBI
0,38577,4,180910,Teluk Pandan,KAB. PESAWARAN,LAMPUNG
0,32768,4,137602,Payakumbuh Utara,KOTA PAYAKUMBUH,SUMATERA BARAT
1,22263,6,140809,Koto Gasib,KAB. SIAK,RIAU
0,52078,2,320440,Rancabali,KAB. BANDUNG,JAWA BARAT
0,60992,3,120727,Batang Kuis,KAB. DELI SERDANG,SUMATERA UTARA
0,31099,2,111301,Blangkejeren,KAB. GAYO LUES,ACEH
0,54372,3,180210,Seputih Banyak,KAB. LAMPUNG TENGAH,LAMPUNG
0,32398,2,360220,Cilograng,KAB. LEBAK,BANTEN
0,31628,2,730611,Biringbulu,KAB. GOWA,SULAWESI SELATAN
0,56200,4,320533,Pakenjeng,KAB. GARUT,JAWA BARAT
0,38173,4,360414,Tanara,KAB. SERANG,BANTEN
1,19973,3,731314,Keera,KAB. WAJO,SULAWESI SELATAN
1,64928,10,332911,Kersana,KAB. BREBES,JAWA TENGAH
1,67876,12,320507,Samarang,KAB. GARUT,JAWA BARAT
1,27771,5,352227,Sekar,KAB. BOJONEGORO,JAWA TIMUR
0,111941,9,121802,Perbaungan,KAB. SERDANG BEDAGAI,SUMATERA UTARA
0,34088,3,111601,Manyak Payed,KAB. ACEH TAMIANG,ACEH
0,33906,3,120930,Pulo Bandring,KAB. ASAHAN,SUMATERA UTARA
0,69231,7,351710,Peterongan,KAB. JOMBANG,JAWA TIMUR
0,76350,9,351018,Wongsorejo,KAB. BANYUWANGI,JAWA TIMUR
1,39098,6,340103,Panjatan,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
1,38331,7,610310,Tayan Hulu,KAB. SANGGAU,KALIMANTAN BARAT
1,37982,7,127602,Rambutan,KOTA TEBING TINGGI,SUMATERA UTARA
1,64488,12,330307,Kutasari,KAB. PURBALINGGA,JAWA TENGAH
1,26611,6,352015,Kartoharjo,KAB. MAGETAN,JAWA TIMUR
1,25306,6,140605,Kepenuhan,KAB. ROKAN HULU,RIAU
1,6755,3,170408,Semidang Gumay,KAB. KAUR,BENGKULU
1,12788,6,210207,Kundur Utara,KAB. KARIMUN,KEPULAUAN RIAU
0,89024,4,321211,Juntinyuat,KAB. INDRAMAYU,JAWA BARAT
0,50287,3,120517,Sei Lepan,KAB. LANGKAT,SUMATERA UTARA
0,31319,2,160215,Sungai Menang,KAB. OGAN KOMERING ILIR,SUMATERA SELATAN
0,25332,2,161204,Abab,KAB. PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN
0,57388,5,320320,Cibinong,KAB. CIANJUR,JAWA BARAT
1,35812,16,350208,Mlarak,KAB. PONOROGO,JAWA TIMUR
1,28021,14,331209,Wuryantoro,KAB. WONOGIRI,JAWA TENGAH
1,74947,47,321703,Cisarua,KAB. BANDUNG BARAT,JAWA BARAT
1,17763,4,710214,Tombulu,KAB. MINAHASA,SULAWESI UTARA
1,11753,4,320825,Cilebak,KAB. KUNINGAN,JAWA BARAT
1,41251,15,190401,Koba,KAB. BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG
1,25847,13,760401,Tinambung,KAB. POLEWALI MANDAR,SULAWESI BARAT
0,29225,2,110304,Birem Bayeun,KAB. ACEH TIMUR,ACEH
0,38544,4,352113,Mantingan,KAB. NGAWI,JAWA TIMUR
0,24323,3,331223,Karangtengah,KAB. WONOGIRI,JAWA TENGAH
1,31927,5,160303,Rambang Dangku,KAB. MUARA ENIM,SUMATERA SELATAN
1,53410,9,120512,Padang Tualang,KAB. LANGKAT,SUMATERA UTARA
1,55718,10,160512,Megang Sakti,KAB. MUSI RAWAS,SUMATERA SELATAN
1,37326,8,332418,Ringinarum,KAB. KENDAL,JAWA TENGAH
1,21482,5,332318,Bejen,KAB. TEMANGGUNG,JAWA TENGAH
1,83573,20,640901,Penajam,KAB. PENAJAM PASER UTARA,KALIMANTAN TIMUR
1,27999,19,210205,Tebing,KAB. KARIMUN,KEPULAUAN RIAU
1,14256,7,190205,Badau,KAB. BELITUNG,KEPULAUAN BANGKA BELITUNG
1,52297,26,330517,Rowokele,KAB. KEBUMEN,JAWA TENGAH
1,38954,13,330615,Loano,KAB. PURWOREJO,JAWA TENGAH
1,10305,6,530309,Insana Utara,KAB. TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR
0,62100,6,352211,Kanor,KAB. BOJONEGORO,JAWA TIMUR
0,46143,5,332619,Wonokerto,KAB. PEKALONGAN,JAWA TENGAH
0,17197,2,217108,Galang,KOTA BATAM,KEPULAUAN RIAU
0,7871,1,150101,Gunung Raya,KAB. KERINCI,JAMBI
1,40777,11,351105,Pujer,KAB. BONDOWOSO,JAWA TIMUR
1,39299,12,630302,Kertak Hanyar,KAB. BANJAR,KALIMANTAN SELATAN
1,80411,26,351510,Wonoayu,KAB. SIDOARJO,JAWA TIMUR
1,82355,28,330404,Purwanegara,KAB. BANJARNEGARA,JAWA TENGAH
1,44736,16,332207,Banyubiru,KAB. SEMARANG,JAWA TENGAH
1,8199,3,731813,Sangalla,KAB. TANA TORAJA,SULAWESI SELATAN
1,29131,13,730613,Pattalasang,KAB. GOWA,SULAWESI SELATAN
0,27825,2,130707,Kapur IX,KAB. LIMA PULUH KOTA,SUMATERA BARAT
0,43089,5,351714,Ploso,KAB. JOMBANG,JAWA TIMUR
0,24413,3,731605,Alla,KAB. ENREKANG,SULAWESI SELATAN
1,26192,4,181302,Pesisir Selatan,KAB. PESISIR BARAT,LAMPUNG
1,22973,4,352222,Margomulyo,KAB. BOJONEGORO,JAWA TIMUR
1,9628,4,111302,Kutapanjang,KAB. GAYO LUES,ACEH
1,51702,24,330516,Kuwarasan,KAB. KEBUMEN,JAWA TENGAH
1,6160,3,740804,Rante Angin,KAB. KOLAKA UTARA,SULAWESI TENGGARA
1,46627,24,510502,Banjarangkan,KAB. KLUNGKUNG,BALI
1,9211,6,111307,Puteri Betung,KAB. GAYO LUES,ACEH
1,55044,27,351214,Banyuputih,KAB. SITUBONDO,JAWA TIMUR
1,44168,30,730601,Bontonompo,KAB. GOWA,SULAWESI SELATAN
1,43041,7,510210,Pupuan,KAB. TABANAN,BALI
1,23977,5,730101,Benteng,KAB. KEPULAUAN SELAYAR,SULAWESI SELATAN
2,19628,16,110605,Montasik,KAB. ACEH BESAR,ACEH
2,16247,14,630414,Barambai,KAB. BARITO KUALA,KALIMANTAN SELATAN
1,83787,12,127501,Binjai Utara,KOTA BINJAI,SUMATERA UTARA
1,54289,9,320327,Gekbrong,KAB. CIANJUR,JAWA BARAT
1,15275,3,620214,Telawang,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
1,32489,7,110610,Ingin Jaya,KAB. ACEH BESAR,ACEH
1,8803,2,530717,Tana Wawo,KAB. SIKKA,NUSA TENGGARA TIMUR
