levelKerawanan,jumlah_penduduk,total,density,kode_kecamatan,nama_kecamatan,nama_kabupatenKota,nama_provinsi
1,10719,5,0.000466,721013,Kinovaro,KAB. SIGI,SULAWESI TENGAH
1,90049,42,0.000466,140110,Tapung,KAB. KAMPAR,RIAU
1,2145,1,0.000466,210321,Pulau Tiga Barat,KAB. NATUNA,KEPULAUAN RIAU
1,109453,51,0.000466,332904,Paguyangan,KAB. BREBES,JAWA TENGAH
1,21504,10,0.000465,110811,Syamtalira Bayu,KAB. ACEH UTARA,ACEH
1,51702,24,0.000464,330516,Kuwarasan,KAB. KEBUMEN,JAWA TENGAH
1,34486,16,0.000464,352410,Maduran,KAB. LAMONGAN,JAWA TIMUR
1,8624,4,0.000464,530510,Kabola,KAB. ALOR,NUSA TENGGARA TIMUR
1,12937,6,0.000464,621306,Pematang Karau,KAB. BARITO TIMUR,KALIMANTAN TENGAH
1,19413,9,0.000464,351301,Sukapura,KAB. PROBOLINGGO,JAWA TIMUR
1,49663,23,0.000463,327401,Kejaksan,KOTA CIREBON,JAWA BARAT
1,45383,21,0.000463,357201,Kepanjenkidul,KOTA BLITAR,JAWA TIMUR
1,32420,15,0.000463,717105,Tikala,KOTA MANADO,SULAWESI UTARA
1,103969,48,0.000462,330214,Ajibarang,KAB. BANYUMAS,JAWA TENGAH
1,62860,29,0.000461,331811,Gabus,KAB. PATI,JAWA TENGAH
1,32517,15,0.000461,320832,Cigandamekar,KAB. KUNINGAN,JAWA BARAT
1,73717,34,0.000461,320213,Parungkuda,KAB. SUKABUMI,JAWA BARAT
1,86800,40,0.000461,352316,Tuban,KAB. TUBAN,JAWA TIMUR
1,15210,7,0.000460,827204,Tidore Selatan,KOTA TIDORE KEPULAUAN,MALUKU UTARA
1,113062,52,0.000460,140804,Tualang,KAB. SIAK,RIAU
1,82626,38,0.000460,647401,Bontang Utara,KOTA BONTANG,KALIMANTAN TIMUR
1,52287,24,0.000459,520804,Bayan,KAB. LOMBOK UTARA,NUSA TENGGARA BARAT
1,2179,1,0.000459,111703,Syiah Utama,KAB. BENER MERIAH,ACEH
1,65397,30,0.000459,332009,Keling,KAB. JEPARA,JAWA TENGAH
1,43658,20,0.000458,130401,X Koto,KAB. TANAH DATAR,SUMATERA BARAT
1,43661,20,0.000458,331016,Delanggu,KAB. KLATEN,JAWA TENGAH
1,17466,8,0.000458,150213,Pamenang Barat,KAB. MERANGIN,JAMBI
1,43686,20,0.000458,330610,Butuh,KAB. PURWOREJO,JAWA TENGAH
1,109254,50,0.000458,350713,Kepanjen,KAB. MALANG,JAWA TIMUR
1,10931,5,0.000457,121304,Panyabungan Selatan,KAB. MANDAILING NATAL,SUMATERA UTARA
1,15304,7,0.000457,121207,Porsea,KAB. TOBA SAMOSIR,SUMATERA UTARA
1,39364,18,0.000457,731010,Minasa Tene,KAB. PANGKAJENE KEPULAUAN,SULAWESI SELATAN
1,8748,4,0.000457,740220,Besulutu,KAB. KONAWE,SULAWESI TENGGARA
1,24079,11,0.000457,320814,Mandirancan,KAB. KUNINGAN,JAWA BARAT
1,76665,35,0.000457,350414,Kalidawir,KAB. TULUNGAGUNG,JAWA TIMUR
1,28479,13,0.000456,340111,Samigaluh,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
1,89895,41,0.000456,217106,Lubuk Baja,KOTA BATAM,KEPULAUAN RIAU
1,43869,20,0.000456,610201,Mempawah Hilir,KAB. MEMPAWAH,KALIMANTAN BARAT
1,48262,22,0.000456,357501,Gadingrejo,KOTA PASURUAN,JAWA TIMUR
1,87755,40,0.000456,350719,Pakisaji,KAB. MALANG,JAWA TIMUR
1,87988,40,0.000455,357703,Taman,KOTA MADIUN,JAWA TIMUR
1,35197,16,0.000455,732407,Burau,KAB. LUWU TIMUR,SULAWESI SELATAN
1,33027,15,0.000454,167301,Lubuk Linggau Timur I,KOTA LUBUK LINGGAU,SUMATERA SELATAN
1,17619,8,0.000454,710517,Amurang Barat,KAB. MINAHASA SELATAN,SULAWESI UTARA
1,158678,72,0.000454,332101,Mranggen,KAB. DEMAK,JAWA TENGAH
1,6612,3,0.000454,650402,Sesayap Hilir,KAB. TANA TIDUNG,KALIMANTAN UTARA
1,50752,23,0.000453,330601,Grabag,KAB. PURWOREJO,JAWA TENGAH
1,61868,28,0.000453,357502,Purworejo,KOTA PASURUAN,JAWA TIMUR
1,44209,20,0.000452,920801,Kaimana,KAB. KAIMANA,PAPUA BARAT
1,13263,6,0.000452,620603,Tewang Sangalang Garing,KAB. KATINGAN,KALIMANTAN TENGAH
1,95071,43,0.000452,180106,Kalianda,KAB. LAMPUNG SELATAN,LAMPUNG
1,19899,9,0.000452,137703,Pariaman Selatan,KOTA PARIAMAN,SUMATERA BARAT
1,61910,28,0.000452,321521,Majalaya,KAB. KARAWANG,JAWA BARAT
1,70821,32,0.000452,350733,Pagelaran,KAB. MALANG,JAWA TIMUR
1,39866,18,0.000452,351210,Kapongan,KAB. SITUBONDO,JAWA TIMUR
1,6652,3,0.000451,910608,Biak Barat,KAB. BIAK NUMFOR,PAPUA
1,44357,20,0.000451,352418,Karanggeneng,KAB. LAMONGAN,JAWA TIMUR
1,97602,44,0.000451,320131,Tamansari,KAB. BOGOR,JAWA BARAT
1,95558,43,0.000450,321613,Pebayuran,KAB. BEKASI,JAWA BARAT
1,109031,49,0.000449,320809,Kuningan,KAB. KUNINGAN,JAWA BARAT
1,24535,11,0.000448,327903,Purwaharja,KOTA BANJAR,JAWA BARAT
1,64770,29,0.000448,331015,Wonosari,KAB. KLATEN,JAWA TENGAH
1,31303,14,0.000447,350520,Wates,KAB. BLITAR,JAWA TIMUR
1,98424,44,0.000447,620206,Mentawa Baru Ketapang,KAB. KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
1,69352,31,0.000447,637202,Landasan Ulin,KOTA BANJARBARU,KALIMANTAN SELATAN
1,33569,15,0.000447,732406,Wotu,KAB. LUWU TIMUR,SULAWESI SELATAN
1,35812,16,0.000447,350208,Mlarak,KAB. PONOROGO,JAWA TIMUR
1,29131,13,0.000446,730613,Pattalasang,KAB. GOWA,SULAWESI SELATAN
1,40352,18,0.000446,331221,Jatipurno,KAB. WONOGIRI,JAWA TENGAH
1,89680,40,0.000446,510804,Banjar,KAB. BULELENG,BALI
1,11218,5,0.000446,210108,Teluk Bintan,KAB. BINTAN,KEPULAUAN RIAU
1,8978,4,0.000446,650313,Sei Menggaris,KAB. NUNUKAN,KALIMANTAN UTARA
1,33672,15,0.000445,730908,Marusu,KAB. MAROS,SULAWESI SELATAN
1,58384,26,0.000445,350404,Ngantru,KAB. TULUNGAGUNG,JAWA TIMUR
1,128086,57,0.000445,321525,Kota Baru,KAB. KARAWANG,JAWA BARAT
1,89892,40,0.000445,817101,Nusaniwe,KOTA AMBON,MALUKU
1,80920,36,0.000445,330220,Kembaran,KAB. BANYUMAS,JAWA TENGAH
1,44965,20,0.000445,360304,Jambe,KAB. TANGERANG,BANTEN
1,56229,25,0.000445,320230,Kadudampit,KAB. SUKABUMI,JAWA BARAT
1,6755,3,0.000444,170408,Semidang Gumay,KAB. KAUR,BENGKULU
1,58566,26,0.000444,332220,Bandungan,KAB. SEMARANG,JAWA TENGAH
1,33815,15,0.000444,621002,Kurun,KAB. GUNUNG MAS,KALIMANTAN TENGAH
1,38328,17,0.000444,737305,Wara Timur,KOTA PALOPO,SULAWESI SELATAN
1,22562,10,0.000443,210107,Bintan Utara,KAB. BINTAN,KEPULAUAN RIAU
1,9032,4,0.000443,710904,Siau Timur Selatan,KAB. KEP. SIAU TAGULANDANG BIARO,SULAWESI UTARA
1,40661,18,0.000443,140608,Rambah Hilir,KAB. ROKAN HULU,RIAU
1,6782,3,0.000442,750307,Botupingge,KAB. BONE BOLANGO,GORONTALO
1,20351,9,0.000442,110709,Kota Sigli,KAB. PIDIE,ACEH
1,47496,21,0.000442,352011,Maospati,KAB. MAGETAN,JAWA TIMUR
1,88266,39,0.000442,352215,Bojonegoro,KAB. BOJONEGORO,JAWA TIMUR
1,2264,1,0.000442,910112,Naukenjerai,KAB. MERAUKE,PAPUA
1,29446,13,0.000441,340101,Temon,KAB. KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA
1,31723,14,0.000441,321125,Ujungjaya,KAB. SUMEDANG,JAWA BARAT
1,74810,33,0.000441,332109,Karanganyar,KAB. DEMAK,JAWA TENGAH
1,70308,31,0.000441,331110,Baki,KAB. SUKOHARJO,JAWA TENGAH
1,47677,21,0.000440,350212,Kauman,KAB. PONOROGO,JAWA TIMUR
1,54586,24,0.000440,320134,Ranca Bungur,KAB. BOGOR,JAWA BARAT
1,145577,64,0.000440,320410,Margaasih,KAB. BANDUNG,JAWA BARAT
1,29579,13,0.000440,340317,Tanjungsari,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
1,47801,21,0.000439,217201,Tanjung Pinang Barat,KOTA TANJUNG PINANG,KEPULAUAN RIAU
1,113860,50,0.000439,321513,Cikampek,KAB. KARAWANG,JAWA BARAT
1,50121,22,0.000439,330815,Candimulyo,KAB. MAGELANG,JAWA TENGAH
1,88953,39,0.000438,140316,Bathin Solapan,KAB. BENGKALIS,RIAU
1,9148,4,0.000437,910311,Kaureh,KAB. JAYAPURA,PAPUA
1,41182,18,0.000437,332208,Jambu,KAB. SEMARANG,JAWA TENGAH
1,139569,61,0.000437,637103,Banjarmasin Barat,KOTA BANJARMASIN,KALIMANTAN SELATAN
1,4580,2,0.000437,650206,Malinau Selatan,KAB. MALINAU,KALIMANTAN UTARA
1,43545,19,0.000436,730612,Barombong,KAB. GOWA,SULAWESI SELATAN
1,52746,23,0.000436,650105,Tanjung Selor,KAB. BULUNGAN,KALIMANTAN UTARA
1,20676,9,0.000435,320820,Nusaherang,KAB. KUNINGAN,JAWA BARAT
1,105690,46,0.000435,157111,Paal Merah,KOTA JAMBI,JAMBI
1,18418,8,0.000434,141004,Tebing Tinggi Barat,KAB. KEPULAUAN MERANTI,RIAU
1,43836,19,0.000433,137501,Guguak Panjang,KOTA BUKITTINGGI,SUMATERA BARAT
1,73901,32,0.000433,331816,Margoyoso,KAB. PATI,JAWA TENGAH
1,13872,6,0.000433,731013,Liukang Tupabbiring Utara,KAB. PANGKAJENE KEPULAUAN,SULAWESI SELATAN
1,74059,32,0.000432,520108,Labuapi,KAB. LOMBOK BARAT,NUSA TENGGARA BARAT
1,50916,22,0.000432,350501,Wonodadi,KAB. BLITAR,JAWA TIMUR
1,2317,1,0.000432,910113,Animha,KAB. MERAUKE,PAPUA
1,129820,56,0.000431,217112,Batu Aji,KOTA BATAM,KEPULAUAN RIAU
1,55813,24,0.000430,331205,Tirtomoyo,KAB. WONOGIRI,JAWA TENGAH
1,16301,7,0.000429,750405,Paguat,KAB. PAHUWATO,GORONTALO
1,48916,21,0.000429,617106,Pontianak Tenggara,KOTA PONTIANAK,KALIMANTAN BARAT
1,44264,19,0.000429,910601,Biak Kota,KAB. BIAK NUMFOR,PAPUA
1,23322,10,0.000429,150503,Kumpeh,KAB. MUARO JAMBI,JAMBI
1,53671,23,0.000429,331814,Tlogowungu,KAB. PATI,JAWA TENGAH
1,23386,10,0.000428,321124,Tomo,KAB. SUMEDANG,JAWA BARAT
1,11696,5,0.000427,121224,Parmaksian,KAB. TOBA SAMOSIR,SUMATERA UTARA
1,49174,21,0.000427,731004,Pangkajene,KAB. PANGKAJENE KEPULAUAN,SULAWESI SELATAN
1,46883,20,0.000427,331806,Jaken,KAB. PATI,JAWA TENGAH
1,28151,12,0.000426,320934,Karangwareng,KAB. CIREBON,JAWA BARAT
1,75074,32,0.000426,332219,Ungaran Timur,KAB. SEMARANG,JAWA TENGAH
1,35194,15,0.000426,720104,Luwuk,KAB. BANGGAI,SULAWESI TENGAH
1,58766,25,0.000425,331101,Weru,KAB. SUKOHARJO,JAWA TENGAH
1,21169,9,0.000425,720206,Pamona Selatan,KAB. POSO,SULAWESI TENGAH
1,2353,1,0.000425,920703,Teluk Duairi,KAB. TELUK WONDAMA,PAPUA BARAT
1,9423,4,0.000424,121208,Ajibata,KAB. TOBA SAMOSIR,SUMATERA UTARA
1,106060,45,0.000424,360320,Legok,KAB. TANGERANG,BANTEN
1,25930,11,0.000424,340316,Girisubo,KAB. GUNUNGKIDUL,DAERAH ISTIMEWA YOGYAKARTA
1,169737,72,0.000424,321706,Ngamprah,KAB. BANDUNG BARAT,JAWA BARAT
1,110803,47,0.000424,332903,Bumiayu,KAB. BREBES,JAWA TENGAH
1,44866,19,0.000423,187107,Telukbetung Selatan,KOTA BANDAR LAMPUNG,LAMPUNG
1,54339,23,0.000423,330706,Selomerto,KAB. WONOSOBO,JAWA TENGAH
1,73281,31,0.000423,321529,Purwasari,KAB. KARAWANG,JAWA BARAT
1,92196,39,0.000423,331108,Mojolaban,KAB. SUKOHARJO,JAWA TENGAH
1,49647,21,0.000423,351207,Situbondo,KAB. SITUBONDO,JAWA TIMUR
1,66247,28,0.000423,331220,Jatisrono,KAB. WONOGIRI,JAWA TENGAH
1,9474,4,0.000422,150910,Serai Serumpun,KAB. TEBO,JAMBI
1,73478,31,0.000422,510402,Blahbatuh,KAB. GIANYAR,BALI
1,4744,2,0.000422,111303,Rikit Gaib,KAB. GAYO LUES,ACEH
1,64136,27,0.000421,331804,Winong,KAB. PATI,JAWA TENGAH
1,83157,35,0.000421,332303,Temanggung,KAB. TEMANGGUNG,JAWA TENGAH
1,33308,14,0.000420,337416,Tugu,KOTA SEMARANG,JAWA TENGAH
1,45269,19,0.000420,320816,Kramatmulya,KAB. KUNINGAN,JAWA BARAT
1,30993,13,0.000419,350728,Kasembon,KAB. MALANG,JAWA TIMUR
1,76441,32,0.000419,367208,Citangkil,KOTA CILEGON,BANTEN
1,69299,29,0.000418,332213,Bergas,KAB. SEMARANG,JAWA TENGAH
1,78967,33,0.000418,350602,Mojo,KAB. KEDIRI,JAWA TIMUR
1,52692,22,0.000418,352007,Plaosan,KAB. MAGETAN,JAWA TIMUR
1,26360,11,0.000417,350419,Tanggunggunung,KAB. TULUNGAGUNG,JAWA TIMUR
1,52753,22,0.000417,331413,Gemolong,KAB. SRAGEN,JAWA TENGAH
1,45595,19,0.000417,331208,Eromoko,KAB. WONOGIRI,JAWA TENGAH
1,2403,1,0.000416,641103,Laham,KAB. MAHAKAM ULU,KALIMANTAN TIMUR
1,31253,13,0.000416,351604,Trawas,KAB. MOJOKERTO,JAWA TIMUR
1,9628,4,0.000415,111302,Kutapanjang,KAB. GAYO LUES,ACEH
1,69848,29,0.000415,337601,Tegal Barat,KOTA TEGAL,JAWA TENGAH
1,45785,19,0.000415,351910,Balerejo,KAB. MADIUN,JAWA TIMUR
1,28928,12,0.000415,710602,Kauditan,KAB. MINAHASA UTARA,SULAWESI UTARA
1,67538,28,0.000415,332206,Tuntang,KAB. SEMARANG,JAWA TENGAH
1,16899,7,0.000414,117401,Langsa Timur,KOTA LANGSA,ACEH
1,77382,32,0.000414,330216,Pekuncen,KAB. BANYUMAS,JAWA TENGAH
1,24195,10,0.000413,532102,Malaka Barat,KAB. MALAKA,NUSA TENGGARA TIMUR
1,84761,35,0.000413,337602,Tegal Timur,KOTA TEGAL,JAWA TENGAH
1,31591,13,0.000412,327404,Pekalipan,KOTA CIREBON,JAWA BARAT
1,29184,12,0.000411,750502,Kwandang,KAB. GORONTALO UTARA,GORONTALO
1,116786,48,0.000411,320437,Soreang,KAB. BANDUNG,JAWA BARAT
1,41364,17,0.000411,352424,Karangbinangun,KAB. LAMONGAN,JAWA TIMUR
1,153350,63,0.000411,127111,Medan Johor,KOTA MEDAN,SUMATERA UTARA
1,60936,25,0.000410,140313,Pinggir,KAB. BENGKALIS,RIAU
1,58625,24,0.000409,357203,Sananwetan,KOTA BLITAR,JAWA TIMUR
1,12217,5,0.000409,911108,Arso Barat,KAB. KEEROM,PAPUA
1,41560,17,0.000409,717207,Maesa,KOTA BITUNG,SULAWESI UTARA
1,88066,36,0.000409,330606,Purworejo,KAB. PURWOREJO,JAWA TENGAH
1,29369,12,0.000409,330509,Prembun,KAB. KEBUMEN,JAWA TENGAH
1,48990,20,0.000408,331012,Pedan,KAB. KLATEN,JAWA TENGAH
1,73510,30,0.000408,177101,Selebar,KOTA BENGKULU,BENGKULU
1,14712,6,0.000408,150801,Tanah Tumbuh,KAB. BUNGO,JAMBI
1,63758,26,0.000408,330401,Susukan,KAB. BANJARNEGARA,JAWA TENGAH
1,24529,10,0.000408,120204,Sipoholon,KAB. TAPANULI UTARA,SUMATERA UTARA
1,4914,2,0.000407,911014,Pantai Timur Bagian Barat,KAB. SARMI,PAPUA
1,63968,26,0.000406,331310,Tasikmadu,KAB. KARANGANYAR,JAWA TENGAH
1,88759,36,0.000406,120728,Lubuk Pakam,KAB. DELI SERDANG,SUMATERA UTARA
1,78916,32,0.000405,330302,Bukateja,KAB. PURBALINGGA,JAWA TENGAH
1,17283,7,0.000405,620103,Kotawaringin Lama,KAB. KOTAWARINGIN BARAT,KALIMANTAN TENGAH
1,9911,4,0.000404,817105,Leitimur Selatan,KOTA AMBON,MALUKU
1,71883,29,0.000403,330707,Kalikajar,KAB. WONOSOBO,JAWA TENGAH
1,7442,3,0.000403,110901,Simeulue Tengah,KAB. SIMEULUE,ACEH
1,52112,21,0.000403,351023,Tegalsari,KAB. BANYUWANGI,JAWA TIMUR
1,4966,2,0.000403,110215,Tanoh Alas,KAB. ACEH TENGGARA,ACEH
1,27361,11,0.000402,757106,Kota Tengah,KOTA GORONTALO,GORONTALO
1,14927,6,0.000402,731811,Rantetayo,KAB. TANA TORAJA,SULAWESI SELATAN
1,29863,12,0.000402,130503,Nan Sabaris,KAB. PADANG PARIAMAN,SUMATERA BARAT
1,64711,26,0.000402,350603,Kras,KAB. KEDIRI,JAWA TIMUR
1,4978,2,0.000402,920106,Seget,KAB. SORONG,PAPUA BARAT
1,62278,25,0.000401,120919,Kota Kisaran Barat,KAB. ASAHAN,SUMATERA UTARA
1,57326,23,0.000401,331518,Tegowanu,KAB. GROBOGAN,JAWA TENGAH
1,44932,18,0.000401,351601,Jatirejo,KAB. MOJOKERTO,JAWA TIMUR
1,47659,19,0.000399,160701,Banyuasin I,KAB. BANYUASIN,SUMATERA SELATAN
1,47659,19,0.000399,350210,Siman,KAB. PONOROGO,JAWA TIMUR
1,2509,1,0.000399,650205,Kayan Hulu,KAB. MALINAU,KALIMANTAN UTARA
1,115585,46,0.000398,320122,Cigudeg,KAB. BOGOR,JAWA BARAT
1,5030,2,0.000398,170401,Kinal,KAB. KAUR,BENGKULU
1,45307,18,0.000397,350522,Selopuro,KAB. BLITAR,JAWA TIMUR
1,55529,22,0.000396,620406,Dusun Selatan,KAB. BARITO SELATAN,KALIMANTAN TENGAH
1,27770,11,0.000396,740316,Katobu,KAB. MUNA,SULAWESI TENGGARA
1,131359,52,0.000396,320216,Cicurug,KAB. SUKABUMI,JAWA BARAT
1,37915,15,0.000396,331817,Gunungwungkal,KAB. PATI,JAWA TENGAH
1,55681,22,0.000395,331803,Tambakromo,KAB. PATI,JAWA TENGAH
1,10133,4,0.000395,110711,Mila,KAB. PIDIE,ACEH
1,32959,13,0.000394,330908,Sawit,KAB. BOYOLALI,JAWA TENGAH
1,58401,23,0.000394,352008,Panekan,KAB. MAGETAN,JAWA TIMUR
1,38096,15,0.000394,331010,Karangnongko,KAB. KLATEN,JAWA TENGAH
1,30485,12,0.000394,150813,Rimbo Tengah,KAB. BUNGO,JAMBI
1,43195,17,0.000394,320808,Garawangi,KAB. KUNINGAN,JAWA BARAT
1,7628,3,0.000393,621007,Mihing Raya,KAB. GUNUNG MAS,KALIMANTAN TENGAH
1,91811,36,0.000392,520109,Gunungsari,KAB. LOMBOK BARAT,NUSA TENGGARA BARAT
1,30632,12,0.000392,321105,Cisitu,KAB. SUMEDANG,JAWA BARAT
1,48505,19,0.000392,730914,Turikale,KAB. MAROS,SULAWESI SELATAN
1,12791,5,0.000391,150216,Renah Pembarap,KAB. MERANGIN,JAMBI
1,81975,32,0.000390,320128,Cijeruk,KAB. BOGOR,JAWA BARAT
1,25656,10,0.000390,640217,Marang Kayu,KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR
1,10280,4,0.000389,620606,Sanaman Mantikei,KAB. KATINGAN,KALIMANTAN TENGAH
1,141480,55,0.000389,360311,Rajeg,KAB. TANGERANG,BANTEN
1,59186,23,0.000389,330305,Purbalingga,KAB. PURBALINGGA,JAWA TENGAH
1,51518,20,0.000388,330303,Kejobong,KAB. PURBALINGGA,JAWA TENGAH
1,12888,5,0.000388,720608,Bungku Barat,KAB. MOROWALI,SULAWESI TENGAH
1,5158,2,0.000388,121222,Tampahan,KAB. TOBA SAMOSIR,SUMATERA UTARA
1,105763,41,0.000388,320328,Cipanas,KAB. CIANJUR,JAWA BARAT
1,15494,6,0.000387,750118,Tilango,KAB. GORONTALO,GORONTALO
1,5173,2,0.000387,110511,Woyla Timur,KAB. ACEH BARAT,ACEH
1,64683,25,0.000387,330301,Kemangkon,KAB. PURBALINGGA,JAWA TENGAH
1,5178,2,0.000386,740221,Bondoala,KAB. KONAWE,SULAWESI TENGGARA
1,49194,19,0.000386,320108,Cariu,KAB. BOGOR,JAWA BARAT
1,2590,1,0.000386,920410,Moswaren,KAB. SORONG SELATAN,PAPUA BARAT
1,59667,23,0.000385,327204,Warudoyong,KOTA SUKABUMI,JAWA BARAT
1,77851,30,0.000385,351611,Puri,KAB. MOJOKERTO,JAWA TIMUR
1,77927,30,0.000385,327405,Kesambi,KOTA CIREBON,JAWA BARAT
1,54595,21,0.000385,321527,Telukjambe Barat,KAB. KARAWANG,JAWA BARAT
1,49407,19,0.000385,351101,Maesan,KAB. BONDOWOSO,JAWA TIMUR
1,88501,34,0.000384,330911,Ngemplak,KAB. BOYOLALI,JAWA TENGAH
1,52066,20,0.000384,350313,Durenan,KAB. TRENGGALEK,JAWA TIMUR
1,62540,24,0.000384,327902,Pataruman,KOTA BANJAR,JAWA BARAT
1,13041,5,0.000383,130816,Simpang Alahan Mati,KAB. PASAMAN,SUMATERA BARAT
1,44376,17,0.000383,331303,Jumapolo,KAB. KARANGANYAR,JAWA TENGAH
1,44381,17,0.000383,352409,Sekaran,KAB. LAMONGAN,JAWA TIMUR
1,54863,21,0.000383,331219,Slogohimo,KAB. WONOGIRI,JAWA TENGAH
1,125425,48,0.000383,320411,Katapang,KAB. BANDUNG,JAWA BARAT
1,5230,2,0.000382,170404,Kaur Tengah,KAB. KAUR,BENGKULU
1,36625,14,0.000382,320906,Karangsembung,KAB. CIREBON,JAWA BARAT
1,47110,18,0.000382,330806,Dukun,KAB. MAGELANG,JAWA TENGAH
1,13088,5,0.000382,740317,Duruka,KAB. MUNA,SULAWESI TENGGARA
1,20945,8,0.000382,140303,Bukit Batu,KAB. BENGKALIS,RIAU
1,83817,32,0.000382,510206,Kediri,KAB. TABANAN,BALI
1,15720,6,0.000382,820311,Tobelo Tengah,KAB. HALMAHERA UTARA,MALUKU UTARA
1,62904,24,0.000382,350615,Purwoasri,KAB. KEDIRI,JAWA TIMUR
1,44561,17,0.000381,637205,Banjarbaru Selatan,KOTA BANJARBARU,KALIMANTAN SELATAN
1,126067,48,0.000381,127120,Medan Timur,KOTA MEDAN,SUMATERA UTARA
1,34247,13,0.000380,332601,Kandangserang,KAB. PEKALONGAN,JAWA TENGAH
1,34301,13,0.000379,351107,Curahdami,KAB. BONDOWOSO,JAWA TIMUR
1,34359,13,0.000378,332209,Sumowono,KAB. SEMARANG,JAWA TENGAH
1,47630,18,0.000378,330526,Karangsambung,KAB. KEBUMEN,JAWA TENGAH
1,71522,27,0.000378,351912,Saradan,KAB. MADIUN,JAWA TIMUR
1,92750,35,0.000377,350906,Tanggul,KAB. JEMBER,JAWA TIMUR
1,68974,26,0.000377,140103,Tambang,KAB. KAMPAR,RIAU
1,34519,13,0.000377,350612,Gampengrejo,KAB. KEDIRI,JAWA TIMUR
1,26578,10,0.000376,732408,Tomoni,KAB. LUWU TIMUR,SULAWESI SELATAN
1,18610,7,0.000376,731706,Walenrang,KAB. LUWU,SULAWESI SELATAN
1,18612,7,0.000376,180409,Suoh,KAB. LAMPUNG BARAT,LAMPUNG
1,21283,8,0.000376,197102,Taman Sari,KOTA PANGKAL PINANG,KEPULAUAN BANGKA BELITUNG
1,15970,6,0.000376,140905,Cerenti,KAB. KUANTAN SINGINGI,RIAU
1,23957,9,0.000376,130410,Salimpauang,KAB. TANAH DATAR,SUMATERA BARAT
1,31982,12,0.000375,320234,Kebonpedes,KAB. SUKABUMI,JAWA BARAT
1,10666,4,0.000375,710522,Motoling Timur,KAB. MINAHASA SELATAN,SULAWESI UTARA
1,77366,29,0.000375,180201,Kalirejo,KAB. LAMPUNG TENGAH,LAMPUNG
1,24035,9,0.000374,130506,V Koto Kampung Dalam,KAB. PADANG PARIAMAN,SUMATERA BARAT
1,48149,18,0.000374,330804,Salam,KAB. MAGELANG,JAWA TENGAH
1,58859,22,0.000374,187106,Tanjungkarang Pusat,KOTA BANDAR LAMPUNG,LAMPUNG
1,16055,6,0.000374,737303,Wara Selatan,KOTA PALOPO,SULAWESI SELATAN
1,48220,18,0.000373,731204,Lalabata,KAB. SOPPENG,SULAWESI SELATAN
1,83090,31,0.000373,332103,Guntur,KAB. DEMAK,JAWA TENGAH
1,50963,19,0.000373,352507,Ujungpangkah,KAB. GRESIK,JAWA TIMUR
1,13427,5,0.000372,630509,Bungur,KAB. TAPIN,KALIMANTAN SELATAN
1,18799,7,0.000372,127204,Siantar Selatan,KOTA PEMATANGSIANTAR,SUMATERA UTARA
1,61802,23,0.000372,357702,Manguharjo,KOTA MADIUN,JAWA TIMUR
1,51063,19,0.000372,352503,Panceng,KAB. GRESIK,JAWA TIMUR
1,88756,33,0.000372,330219,Sokaraja,KAB. BANYUMAS,JAWA TENGAH
1,24214,9,0.000372,731301,Sabangparu,KAB. WAJO,SULAWESI SELATAN
1,80991,30,0.000370,360329,Sindang Jaya,KAB. TANGERANG,BANTEN
1,59474,22,0.000370,320135,Sukajaya,KAB. BOGOR,JAWA BARAT
1,29743,11,0.000370,190103,Merawang,KAB. BANGKA,KEPULAUAN BANGKA BELITUNG
1,70307,26,0.000370,160302,Muara Enim,KAB. MUARA ENIM,SUMATERA SELATAN
1,54091,20,0.000370,187201,Metro Pusat,KOTA METRO,LAMPUNG
1,81182,30,0.000370,332006,Jepara,KAB. JEPARA,JAWA TENGAH
1,62328,23,0.000369,350205,Sawoo,KAB. PONOROGO,JAWA TIMUR
1,70495,26,0.000369,330518,Sempor,KAB. KEBUMEN,JAWA TENGAH
1,51532,19,0.000369,510208,Penebel,KAB. TABANAN,BALI
1,94928,35,0.000369,351009,Genteng,KAB. BANYUWANGI,JAWA TIMUR
1,51542,19,0.000369,330208,Tambak,KAB. BANYUMAS,JAWA TENGAH
1,92234,34,0.000369,367303,Walantaka,KOTA SERANG,BANTEN
1,40696,15,0.000369,331002,Gantiwarno,KAB. KLATEN,JAWA TENGAH
1,40723,15,0.000368,350611,Pagu,KAB. KEDIRI,JAWA TIMUR
1,92361,34,0.000368,367306,Taktakan,KOTA SERANG,BANTEN
1,100657,37,0.000368,321709,Batujajar,KAB. BANDUNG BARAT,JAWA BARAT
1,57175,21,0.000367,330306,Kalimanah,KAB. PURBALINGGA,JAWA TENGAH
1,38127,14,0.000367,330213,Purwojati,KAB. BANYUMAS,JAWA TENGAH
1,19064,7,0.000367,351114,Klabang,KAB. BONDOWOSO,JAWA TIMUR
1,27249,10,0.000367,130804,Bonjol,KAB. PASAMAN,SUMATERA BARAT
1,68152,25,0.000367,351314,Kraksaan,KAB. PROBOLINGGO,JAWA TIMUR
